ens_gene_id	cytoband
ENSG00000253092	3q27.1
ENSG00000199363	3q27.1
ENSG00000251730	3q27.1
ENSG00000271682	3q27.1
ENSG00000172578	3q27.1
ENSG00000242522	3q27.1
ENSG00000243584	3q27.1
ENSG00000114796	3q27.1
ENSG00000163872	3q27.1
ENSG00000233885	3q27.1
ENSG00000180834	3q27.1
ENSG00000175193	3q27.1
ENSG00000234371	3q27.1
ENSG00000263932	3q27.1
ENSG00000233441	3q27.1
ENSG00000114770	3q27.1
ENSG00000223882	3q27.1
ENSG00000223529	3q27.1
ENSG00000186090	3q27.1
ENSG00000178084	3q27.1
ENSG00000233576	3q27.1
ENSG00000207351	3q27.1
ENSG00000238020	3q27.1
ENSG00000186038	3q27.1
ENSG00000205955	3q27.1
ENSG00000273181	3q27.1
ENSG00000272721	3q27.1
ENSG00000145191	3q27.1
ENSG00000228205	3q27.1
ENSG00000161202	3q27.1
ENSG00000161203	3q27.1
ENSG00000161204	3q27.1
ENSG00000145198	3q27.1
ENSG00000221120	3q27.1
ENSG00000214160	3q27.1
ENSG00000145194	3q27.1
ENSG00000163888	3q27.1
ENSG00000175166	3q27.1
ENSG00000114867	3q27.1
ENSG00000212158	3q27.1
ENSG00000175182	3q27.1
ENSG00000114859	3q27.1
ENSG00000163882	3q27.1
ENSG00000090534	3q27.1
ENSG00000090539	3q27.1
ENSG00000224153	3q27.1
ENSG00000283625	3q27.1
ENSG00000227509	3q27.1
ENSG00000230215	3q27.1
ENSG00000182580	3q27.1
ENSG00000177383	3q27.1
ENSG00000272970	3q27.1
ENSG00000273403	3q27.1
ENSG00000272922	3q27.1
ENSG00000229433	3q27.1
ENSG00000156931	3q27.2
ENSG00000187068	3q27.2
ENSG00000223358	3q27.2
ENSG00000113790	3q27.2
ENSG00000229704	3q27.2
ENSG00000264614	3q27.2
ENSG00000073803	3q27.2
ENSG00000229638	3q27.2
ENSG00000163900	3q27.2
ENSG00000163898	3q27.2
ENSG00000163904	3q27.2
ENSG00000236489	3q27.2
ENSG00000073792	3q27.2
ENSG00000163915	3q27.2
ENSG00000265470	3q27.2
ENSG00000136527	3q27.2
ENSG00000171658	3q27.2
ENSG00000244405	3q27.2
ENSG00000277118	3q27.2
ENSG00000234197	3q27.2
ENSG00000058866	3q27.2,3q27.3
ENSG00000234548	3q27.3
ENSG00000224406	3q27.3
ENSG00000226859	3q27.3
ENSG00000213139	3q27.3
ENSG00000113838	3q27.3
ENSG00000090520	3q27.3
ENSG00000197099	3q27.3
ENSG00000283149	3q27.3
ENSG00000283390	3q27.3
ENSG00000145192	3q27.3
ENSG00000275696	3q27.3
ENSG00000090512	3q27.3
ENSG00000113905	3q27.3
ENSG00000225175	3q27.3
ENSG00000226724	3q27.3
ENSG00000113889	3q27.3
ENSG00000226652	3q27.3
ENSG00000207505	3q27.3
ENSG00000230951	3q27.3
ENSG00000263826	3q27.3
ENSG00000156976	3q27.3
ENSG00000238942	3q27.3
ENSG00000200418	3q27.3
ENSG00000221420	3q27.3
ENSG00000200320	3q27.3
ENSG00000263776	3q27.3
ENSG00000163918	3q27.3
ENSG00000231724	3q27.3
ENSG00000232233	3q27.3
ENSG00000231982	3q27.3
ENSG00000181092	3q27.3
ENSG00000226482	3q27.3
ENSG00000223803	3q27.3
ENSG00000233565	3q27.3
ENSG00000073849	3q27.3
ENSG00000163923	3q27.3
ENSG00000198491	3q27.3
ENSG00000175077	3q27.3
ENSG00000127241	3q27.3
ENSG00000283175	3q27.3
ENSG00000136514	3q27.3
ENSG00000280270	3q27.3
ENSG00000239093	3q27.3
ENSG00000228952	3q27.3
ENSG00000157005	3q27.3
ENSG00000198471	3q27.3
ENSG00000228804	3q27.3
ENSG00000113916	3q27.3
ENSG00000223401	3q27.3
ENSG00000224049	3q27.3
ENSG00000236864	3q27.3
ENSG00000224187	3q27.3
ENSG00000225058	3q27.3
ENSG00000236412	3q27.3
ENSG00000234238	3q27.3
ENSG00000270959	3q27.3
ENSG00000145012	3q27.3,3q28
ENSG00000279891	3q27.3
ENSG00000224563	3q28
ENSG00000207651	3q28
ENSG00000234076	3q28
ENSG00000188001	3q28
ENSG00000236182	3q28
ENSG00000230115	3q28
ENSG00000073282	3q28
ENSG00000227971	3q28
ENSG00000216058	3q28
ENSG00000090530	3q28
ENSG00000230077	3q28
ENSG00000225764	3q28
ENSG00000212489	3q28
ENSG00000238077	3q28
ENSG00000163347	3q28
ENSG00000113946	3q28
ENSG00000198398	3q28
ENSG00000196083	3q28
ENSG00000231047	3q28
ENSG00000223117	3q28
ENSG00000273370	3q28
ENSG00000228730	3q28
ENSG00000232610	3q28
ENSG00000214147	3q28
ENSG00000205835	3q28
ENSG00000188729	3q28
ENSG00000233308	3q28
ENSG00000188958	3q28
ENSG00000152492	3q28
ENSG00000253548	3q28
ENSG00000223812	3q28
ENSG00000201860	3q28
ENSG00000237653	3q28
ENSG00000232353	3q28
ENSG00000222583	3q28
ENSG00000114279	3q28,3q29
ENSG00000231383	3q28
ENSG00000230126	3q28
ENSG00000226709	3q28
ENSG00000238902	3q28
ENSG00000200184	3q29
ENSG00000180611	3q29
ENSG00000232130	3q29
ENSG00000236229	3q29
ENSG00000127252	3q29
ENSG00000187527	3q29
ENSG00000236508	3q29
ENSG00000127249	3q29
ENSG00000225473	3q29
ENSG00000236297	3q29
ENSG00000198836	3q29
ENSG00000224855	3q29
ENSG00000207370	3q29
ENSG00000243991	3q29
ENSG00000223986	3q29
ENSG00000229155	3q29
ENSG00000214146	3q29
ENSG00000238043	3q29
ENSG00000224403	3q29
ENSG00000230102	3q29
ENSG00000276407	3q29
ENSG00000229964	3q29
ENSG00000232874	3q29
ENSG00000114315	3q29
ENSG00000242201	3q29
ENSG00000225742	3q29
ENSG00000238097	3q29
ENSG00000228271	3q29
ENSG00000214145	3q29
ENSG00000178772	3q29
ENSG00000172061	3q29
ENSG00000178732	3q29
ENSG00000133657	3q29
ENSG00000271483	3q29
ENSG00000233058	3q29
ENSG00000244675	3q29
ENSG00000252053	3q29
ENSG00000232873	3q29
ENSG00000231770	3q29
ENSG00000145014	3q29
ENSG00000229334	3q29
ENSG00000272707	3q29
ENSG00000041802	3q29
ENSG00000185112	3q29
ENSG00000233987	3q29
ENSG00000237222	3q29
ENSG00000234805	3q29
ENSG00000230401	3q29
ENSG00000238031	3q29
ENSG00000173950	3q29
ENSG00000233303	3q29
ENSG00000265333	3q29
ENSG00000244314	3q29
ENSG00000230266	3q29
ENSG00000206600	3q29
ENSG00000114331	3q29
ENSG00000229325	3q29
ENSG00000227433	3q29
ENSG00000207368	3q29
ENSG00000184203	3q29
ENSG00000252620	3q29
ENSG00000223711	3q29
ENSG00000265882	3q29
ENSG00000236844	3q29
ENSG00000236425	3q29
ENSG00000189058	3q29
ENSG00000224769	3q29
ENSG00000282206	3q29
ENSG00000271662	3q29
ENSG00000229178	3q29
ENSG00000242086	3q29
ENSG00000215837	3q29
ENSG00000207650	3q29
ENSG00000283426	3q29
ENSG00000176945	3q29
ENSG00000145113	3q29
ENSG00000223783	3q29
ENSG00000235836	3q29
ENSG00000061938	3q29
ENSG00000276489	3q29
ENSG00000224614	3q29
ENSG00000226155	3q29
ENSG00000273009	3q29
ENSG00000239122	3q29
ENSG00000231443	3q29
ENSG00000260261	3q29
ENSG00000185485	3q29
ENSG00000231464	3q29
ENSG00000072274	3q29
ENSG00000228413	3q29
ENSG00000252174	3q29
ENSG00000224652	3q29
ENSG00000163958	3q29
ENSG00000222335	3q29
ENSG00000163959	3q29
ENSG00000161217	3q29
ENSG00000272741	3q29
ENSG00000228028	3q29
ENSG00000213123	3q29
ENSG00000237418	3q29
ENSG00000273331	3q29
ENSG00000235897	3q29
ENSG00000145107	3q29
ENSG00000212146	3q29
ENSG00000163960	3q29
ENSG00000206644	3q29
ENSG00000241868	3q29
ENSG00000243339	3q29
ENSG00000226345	3q29
ENSG00000225822	3q29
ENSG00000225240	3q29
ENSG00000163961	3q29
ENSG00000273013	3q29
ENSG00000214097	3q29
ENSG00000213358	3q29
ENSG00000225770	3q29
ENSG00000185798	3q29
ENSG00000174013	3q29
ENSG00000232065	3q29
ENSG00000174004	3q29
ENSG00000163964	3q29
ENSG00000174007	3q29
ENSG00000201441	3q29
ENSG00000180370	3q29
ENSG00000272359	3q29
ENSG00000206892	3q29
ENSG00000119231	3q29
ENSG00000230732	3q29
ENSG00000114503	3q29
ENSG00000225578	3q29
ENSG00000270170	3q29
ENSG00000119227	3q29
ENSG00000233487	3q29
ENSG00000163975	3q29
ENSG00000228109	3q29
ENSG00000075711	3q29
ENSG00000265850	3q29
ENSG00000227375	3q29
ENSG00000235126	3q29
ENSG00000229912	3q29
ENSG00000237167	3q29
ENSG00000272989	3q29
ENSG00000161267	3q29
ENSG00000214135	3q29
ENSG00000213519	3q29
ENSG00000249626	3q29
ENSG00000273308	3q29
ENSG00000236833	3q29
ENSG00000145016	3q29
ENSG00000122068	3q29
ENSG00000273375	3q29
ENSG00000186001	3q29
ENSG00000234136	3q29
ENSG00000234742	3q29
ENSG00000114473	3q29
ENSG00000199306	3q29
ENSG00000182899	3q29
ENSG00000185621	3q29
ENSG00000201622	3q29
ENSG00000232832	3q29
ENSG00000226435	3q29
ENSG00000212297	3q29
ENSG00000232783	3q29
ENSG00000213113	3q29
ENSG00000236246	3q29
ENSG00000236438	3q29
ENSG00000222792	3q29
ENSG00000230304	3q29
ENSG00000226008	3q29
ENSG00000248302	4p16.3
ENSG00000272602	4p16.3
ENSG00000250238	4p16.3
ENSG00000250312	4p16.3
ENSG00000275426	4p16.3
ENSG00000250892	4p16.3
ENSG00000198155	4p16.3
ENSG00000251188	4p16.3
ENSG00000251689	4p16.3
ENSG00000186777	4p16.3
ENSG00000251535	4p16.3
ENSG00000131127	4p16.3
ENSG00000248564	4p16.3
ENSG00000250321	4p16.3
ENSG00000207642	4p16.3
ENSG00000281016	4p16.3
ENSG00000249025	4p16.3
ENSG00000272885	4p16.3
ENSG00000251595	4p16.3
ENSG00000182903	4p16.3
ENSG00000174227	4p16.3
ENSG00000273238	4p16.3
ENSG00000283183	4p16.3
ENSG00000133256	4p16.3
ENSG00000242686	4p16.3
ENSG00000272927	4p16.3
ENSG00000169020	4p16.3
ENSG00000215375	4p16.3
ENSG00000169026	4p16.3
ENSG00000185619	4p16.3
ENSG00000248416	4p16.3
ENSG00000272588	4p16.3
ENSG00000249592	4p16.3
ENSG00000233799	4p16.3
ENSG00000168993	4p16.3
ENSG00000260262	4p16.3
ENSG00000178950	4p16.3
ENSG00000127419	4p16.3
ENSG00000145214	4p16.3
ENSG00000145217	4p16.3
ENSG00000127415	4p16.3
ENSG00000127418	4p16.3
ENSG00000250259	4p16.3
ENSG00000178222	4p16.3
ENSG00000251639	4p16.3
ENSG00000251652	4p16.3
ENSG00000215367	4p16.3
ENSG00000212458	4p16.3
ENSG00000227189	4p16.3
ENSG00000159674	4p16.3
ENSG00000273179	4p16.3
ENSG00000280927	4p16.3
ENSG00000159692	4p16.3
ENSG00000196810	4p16.3
ENSG00000090316	4p16.3
ENSG00000163945	4p16.3
ENSG00000254094	4p16.3
ENSG00000253399	4p16.3
ENSG00000179979	4p16.3
ENSG00000235608	4p16.3
ENSG00000272783	4p16.3
ENSG00000244459	4p16.3
ENSG00000174137	4p16.3
ENSG00000207009	4p16.3
ENSG00000163950	4p16.3
ENSG00000270195	4p16.3
ENSG00000168936	4p16.3
ENSG00000013810	4p16.3
ENSG00000068078	4p16.3
ENSG00000168924	4p16.3
ENSG00000109685	4p16.3
ENSG00000249784	4p16.3
ENSG00000185049	4p16.3
ENSG00000243449	4p16.3
ENSG00000185818	4p16.3
ENSG00000130997	4p16.3
ENSG00000249006	4p16.3
ENSG00000250623	4p16.3
ENSG00000214367	4p16.3
ENSG00000249047	4p16.3
ENSG00000123933	4p16.3
ENSG00000159733	4p16.3
ENSG00000251148	4p16.3
ENSG00000239247	4p16.3
ENSG00000249077	4p16.3
ENSG00000206113	4p16.3
ENSG00000063978	4p16.3
ENSG00000248399	4p16.3
ENSG00000251229	4p16.3
ENSG00000125386	4p16.3
ENSG00000248155	4p16.3
ENSG00000206738	4p16.3
ENSG00000168884	4p16.3
ENSG00000087266	4p16.3
ENSG00000087274	4p16.3
ENSG00000109736	4p16.3
ENSG00000249673	4p16.3
ENSG00000087269	4p16.3
ENSG00000125388	4p16.3
ENSG00000199335	4p16.3
ENSG00000251075	4p16.3
ENSG00000278778	4p16.3
ENSG00000274693	4p16.3
ENSG00000197386	4p16.3
ENSG00000188981	4p16.3
ENSG00000159788	4p16.3
ENSG00000248840	4p16.3
ENSG00000248843	4p16.3
ENSG00000109758	4p16.3
ENSG00000175920	4p16.3
ENSG00000261643	4p16.3
ENSG00000163956	4p16.3
ENSG00000280230	4p16.3
ENSG00000270090	4p16.3
ENSG00000216560	4p16.3
ENSG00000250681	4p16.3
ENSG00000250632	4p16.3
ENSG00000250986	4p16.3
ENSG00000184160	4p16.3
ENSG00000251166	4p16.3
ENSG00000234386	4p16.3
ENSG00000249522	4p16.3
ENSG00000253917	4p16.3
ENSG00000271977	4p16.3
ENSG00000251271	4p16.3
ENSG00000251669	4p16.3
ENSG00000250476	4p16.3
ENSG00000243894	4p16.3
ENSG00000250940	4p16.3
ENSG00000248669	4p16.3
ENSG00000198787	4p16.3
ENSG00000250381	4p16.3
ENSG00000250710	4p16.3
ENSG00000249844	4p16.3
ENSG00000163982	4p16.3
ENSG00000132406	4p16.3
ENSG00000145220	4p16.3
ENSG00000168826	4p16.3
ENSG00000248516	4p16.3
ENSG00000168824	4p16.3
ENSG00000168818	4p16.3,4p16.2
ENSG00000248221	4p16.3
ENSG00000237170	4p16.2
ENSG00000247708	4p16.2
ENSG00000280310	4p16.2
ENSG00000273396	4p16.2
ENSG00000163132	4p16.2
ENSG00000251587	4p16.2
ENSG00000200761	4p16.2
ENSG00000170891	4p16.2
ENSG00000152953	4p16.2
ENSG00000252266	4p16.2
ENSG00000201496	4p16.2
ENSG00000082929	4p16.2
ENSG00000173040	4p16.2
ENSG00000072840	4p16.2
ENSG00000072832	4p16.2
ENSG00000181215	4p16.2,4p16.1
ENSG00000263631	4p16.2
ENSG00000152969	4p16.1
ENSG00000249896	4p16.1
ENSG00000251408	4p16.1
ENSG00000109501	4p16.1
ENSG00000074211	4p16.1
ENSG00000013288	4p16.1
ENSG00000179010	4p16.1
ENSG00000251580	4p16.1
ENSG00000170846	4p16.1
ENSG00000246526	4p16.1
ENSG00000279859	4p16.1
ENSG00000163993	4p16.1
ENSG00000282742	4p16.1
ENSG00000178988	4p16.1
ENSG00000186222	4p16.1
ENSG00000170871	4p16.1
ENSG00000132405	4p16.1
ENSG00000187904	4p16.1
ENSG00000202392	4p16.1
ENSG00000245748	4p16.1
ENSG00000173013	4p16.1
ENSG00000173011	4p16.1
ENSG00000109519	4p16.1
ENSG00000245468	4p16.1
ENSG00000200867	4p16.1
ENSG00000184985	4p16.1
ENSG00000264658	4p16.1
ENSG00000178597	4p16.1
ENSG00000266690	4p16.1
ENSG00000272620	4p16.1
ENSG00000196526	4p16.1
ENSG00000228919	4p16.1
ENSG00000163995	4p16.1
ENSG00000207807	4p16.1
ENSG00000273267	4p16.1
ENSG00000251460	4p16.1
ENSG00000250471	4p16.1
ENSG00000125089	4p16.1
ENSG00000281359	4p16.1
ENSG00000170801	4p16.1
ENSG00000249145	4p16.1
ENSG00000248986	4p16.1
ENSG00000251615	4p16.1
ENSG00000087008	4p16.1
ENSG00000202054	4p16.1
ENSG00000155275	4p16.1
ENSG00000251186	4p16.1
ENSG00000205959	4p16.1
ENSG00000155269	4p16.1
ENSG00000109625	4p16.1
ENSG00000250915	4p16.1
ENSG00000215612	4p16.1
ENSG00000258507	4p16.1
ENSG00000197468	4p16.1
ENSG00000249272	4p16.1
ENSG00000250804	4p16.1
ENSG00000249347	4p16.1
ENSG00000271057	4p16.1
ENSG00000251313	4p16.1
ENSG00000250342	4p16.1
ENSG00000249767	4p16.1
ENSG00000163612	4p16.1
ENSG00000250268	4p16.1
ENSG00000229924	4p16.1
ENSG00000231396	4p16.1
ENSG00000233136	4p16.1
ENSG00000227551	4p16.1
ENSG00000232399	4p16.1
ENSG00000249482	4p16.1
ENSG00000223569	4p16.1
ENSG00000250231	4p16.1
ENSG00000249104	4p16.1
ENSG00000250844	4p16.1
ENSG00000248920	4p16.1
ENSG00000250745	4p16.1
ENSG00000249811	4p16.1
ENSG00000248933	4p16.1
ENSG00000250913	4p16.1
ENSG00000232264	4p16.1
ENSG00000230430	4p16.1
ENSG00000229579	4p16.1
ENSG00000227140	4p16.1
ENSG00000235780	4p16.1
ENSG00000231051	4p16.1
ENSG00000231637	4p16.1
ENSG00000251694	4p16.1
ENSG00000228856	4p16.1
ENSG00000205946	4p16.1
ENSG00000219492	4p16.1
ENSG00000188438	4p16.1
ENSG00000252307	4p16.1
ENSG00000232773	4p16.1
ENSG00000186146	4p16.1
ENSG00000248364	4p16.1
ENSG00000250884	4p16.1
ENSG00000251624	4p16.1
ENSG00000249866	4p16.1
ENSG00000249443	4p16.1
ENSG00000242034	4p16.1
ENSG00000221275	4p16.1
ENSG00000244004	4p16.1
ENSG00000249799	4p16.1
ENSG00000250942	4p16.1
ENSG00000186234	4p16.1
ENSG00000251087	4p16.1
ENSG00000203436	4p16.1
ENSG00000249563	4p16.1
ENSG00000250425	4p16.1
ENSG00000109667	4p16.1
ENSG00000169676	4p16.1
ENSG00000252002	4p16.1
ENSG00000249219	4p16.1
ENSG00000250413	4p16.1
ENSG00000261490	4p16.1
ENSG00000071127	4p16.1
ENSG00000264931	4p16.1
ENSG00000223086	4p16.1
ENSG00000250393	4p16.1
ENSG00000251296	4p16.1
ENSG00000248777	4p16.1
ENSG00000271544	4p16.1
ENSG00000250040	4p16.1
ENSG00000250573	4p16.1
ENSG00000250074	4p16.1
ENSG00000250505	4p16.1
ENSG00000251278	4p16.1
ENSG00000251338	4p16.1
ENSG00000250613	4p16.1
ENSG00000178163	4p16.1
ENSG00000248419	4p16.1
ENSG00000109684	4p16.1
ENSG00000249334	4p16.1
ENSG00000283083	4p16.1
ENSG00000207716	4p15.33
ENSG00000250896	4p15.33
ENSG00000002587	4p15.33
ENSG00000222182	4p15.33
ENSG00000251152	4p15.33
ENSG00000249631	4p15.33
ENSG00000248300	4p15.33
ENSG00000248262	4p15.33
ENSG00000251210	4p15.33
ENSG00000212282	4p15.33
ENSG00000249995	4p15.33
ENSG00000249780	4p15.33
ENSG00000250371	4p15.33
ENSG00000250098	4p15.33
ENSG00000283271	4p15.33
ENSG00000205940	4p15.33
ENSG00000157869	4p15.33
ENSG00000281202	4p15.33
ENSG00000109705	4p15.33
ENSG00000246095	4p15.33
ENSG00000038219	4p15.33
ENSG00000281620	4p15.33
ENSG00000266240	4p15.33
ENSG00000249148	4p15.33
ENSG00000242209	4p15.33
ENSG00000250634	4p15.33
ENSG00000250497	4p15.33
ENSG00000224569	4p15.33
ENSG00000248698	4p15.33
ENSG00000251317	4p15.33
ENSG00000251679	4p15.33
ENSG00000249988	4p15.33
ENSG00000251412	4p15.33
ENSG00000248425	4p15.33
ENSG00000248360	4p15.33
ENSG00000251252	4p15.33
ENSG00000202449	4p15.33
ENSG00000247624	4p15.33,4p15.32
ENSG00000137449	4p15.32
ENSG00000249252	4p15.32
ENSG00000199420	4p15.32
ENSG00000163145	4p15.32
ENSG00000251379	4p15.32
ENSG00000048342	4p15.32
ENSG00000249930	4p15.32
ENSG00000273133	4p15.32
ENSG00000118564	4p15.32
ENSG00000237765	4p15.32
ENSG00000109743	4p15.32
ENSG00000214846	4p15.32
ENSG00000248188	4p15.32
ENSG00000004468	4p15.32
ENSG00000251644	4p15.32
ENSG00000137440	4p15.32
ENSG00000137441	4p15.32
ENSG00000007062	4p15.32
ENSG00000169762	4p15.32
ENSG00000249234	4p15.32
ENSG00000263327	4p15.32
ENSG00000242358	4p15.32
ENSG00000248851	4p15.32
ENSG00000249506	4p15.32
ENSG00000248138	4p15.32
ENSG00000169744	4p15.32
ENSG00000249998	4p15.32
ENSG00000251212	4p15.32
ENSG00000250819	4p15.32
ENSG00000206780	4p15.32
ENSG00000215278	4p15.32
ENSG00000151552	4p15.32
ENSG00000249581	4p15.32
ENSG00000249488	4p15.32
ENSG00000283219	4p15.32
ENSG00000002549	4p15.32
ENSG00000249502	4p15.32
ENSG00000118579	4p15.32
ENSG00000047662	4p15.32,4p15.31
ENSG00000163257	4p15.31
ENSG00000109805	4p15.31
ENSG00000178177	4p15.31
ENSG00000235413	4p15.31
ENSG00000251048	4p15.31
ENSG00000279918	4p15.31
ENSG00000248238	4p15.31
ENSG00000251816	4p15.31
ENSG00000279379	4p15.31
ENSG00000248515	4p15.31
ENSG00000249441	4p15.31
ENSG00000241612	4p15.31
ENSG00000250611	4p15.31
ENSG00000145147	4p15.31
ENSG00000248228	4p15.31
ENSG00000207732	4p15.31
ENSG00000163138	4p15.31
ENSG00000185774	4p15.31,4p15.2
ENSG00000272995	4p15.31
ENSG00000250243	4p15.2
ENSG00000283281	4p15.2
ENSG00000250092	4p15.2
ENSG00000242768	4p15.2
ENSG00000248343	4p15.2
ENSG00000280650	4p15.2
ENSG00000250039	4p15.2
ENSG00000239001	4p15.2
ENSG00000152990	4p15.2
ENSG00000244538	4p15.2
ENSG00000251516	4p15.2
ENSG00000249948	4p15.2
ENSG00000237350	4p15.2
ENSG00000248837	4p15.2
ENSG00000249645	4p15.2
ENSG00000249547	4p15.2
ENSG00000251220	4p15.2
ENSG00000250137	4p15.2
ENSG00000251292	4p15.2
ENSG00000109819	4p15.2
ENSG00000249453	4p15.2
ENSG00000109606	4p15.2
ENSG00000207697	4p15.2
ENSG00000243005	4p15.2
ENSG00000249256	4p15.2
ENSG00000261121	4p15.2
ENSG00000251638	4p15.2
ENSG00000248444	4p15.2
ENSG00000109610	4p15.2
ENSG00000181982	4p15.2
ENSG00000153012	4p15.2
ENSG00000109618	4p15.2
ENSG00000281501	4p15.2
ENSG00000281028	4p15.2
ENSG00000271172	4p15.2
ENSG00000038210	4p15.2
ENSG00000278135	4p15.2
ENSG00000168228	4p15.2
ENSG00000053900	4p15.2
ENSG00000249320	4p15.2
ENSG00000248608	4p15.2
ENSG00000238632	4p15.2
ENSG00000248545	4p15.2
ENSG00000228154	4p15.2
ENSG00000157765	4p15.2
ENSG00000242640	4p15.2
ENSG00000249277	4p15.2
ENSG00000250050	4p15.2
ENSG00000248133	4p15.2
ENSG00000251353	4p15.2
ENSG00000248654	4p15.2
ENSG00000091490	4p15.2
ENSG00000250541	4p15.2
ENSG00000250317	4p15.2
ENSG00000251009	4p15.2
ENSG00000283314	4p15.2
ENSG00000248452	4p15.2
ENSG00000168214	4p15.2
ENSG00000163394	4p15.2
ENSG00000109680	4p15.2
ENSG00000200999	4p15.2
ENSG00000109689	4p15.2
ENSG00000240005	4p15.2
ENSG00000248340	4p15.2
ENSG00000251080	4p15.2
ENSG00000205830	4p15.2
ENSG00000249699	4p15.2
ENSG00000222206	4p15.2
ENSG00000251325	4p15.2
ENSG00000250858	4p15.2
ENSG00000251410	4p15.1
ENSG00000250038	4p15.1
ENSG00000250064	4p15.1
ENSG00000243548	4p15.1
ENSG00000283275	4p15.1
ENSG00000250927	4p15.1
ENSG00000250190	4p15.1
ENSG00000276507	4p15.1
ENSG00000249228	4p15.1
ENSG00000248176	4p15.1
ENSG00000248338	4p15.1
ENSG00000251373	4p15.1
ENSG00000251113	4p15.1
ENSG00000283666	4p15.1
ENSG00000249542	4p15.1
ENSG00000249564	4p15.1
ENSG00000244031	4p15.1
ENSG00000248281	4p15.1
ENSG00000169851	4p15.1
ENSG00000249678	4p15.1
ENSG00000250624	4p15.1
ENSG00000251182	4p15.1
ENSG00000251434	4p15.1
ENSG00000249882	4p15.1
ENSG00000251129	4p15.1
ENSG00000251329	4p15.1
ENSG00000250076	4p15.1
ENSG00000249452	4p15.1
ENSG00000249766	4p15.1
ENSG00000248417	4p15.1
ENSG00000250954	4p15.1
ENSG00000250723	4p15.1
ENSG00000239983	4p15.1
ENSG00000248685	4p15.1
ENSG00000250597	4p15.1
ENSG00000275250	4p15.1
ENSG00000238694	4p15.1
ENSG00000250416	4p15.1
ENSG00000206665	4p15.1
ENSG00000047365	4p14
ENSG00000248466	4p14
ENSG00000247193	4p14
ENSG00000197057	4p14
ENSG00000251438	4p14
ENSG00000283207	4p14
ENSG00000248215	4p14
ENSG00000251588	4p14
ENSG00000261761	4p14
ENSG00000247810	4p14
ENSG00000264319	4p14
ENSG00000174145	4p14
ENSG00000154274	4p14
ENSG00000248936	4p14
ENSG00000181826	4p14
ENSG00000207075	4p14
ENSG00000239532	4p14
ENSG00000169299	4p14
ENSG00000279386	4p14
ENSG00000249863	4p14
ENSG00000065882	4p14
ENSG00000250254	4p14
ENSG00000251332	4p14
ENSG00000249649	4p14
ENSG00000251642	4p14
ENSG00000248227	4p14
ENSG00000280015	4p14
ENSG00000249534	4p14
ENSG00000249667	4p14
ENSG00000251635	4p14
ENSG00000231160	4p14
ENSG00000271958	4p14
ENSG00000109787	4p14
ENSG00000222230	4p14
ENSG00000174123	4p14
ENSG00000174125	4p14
ENSG00000174130	4p14
ENSG00000197712	4p14
ENSG00000207944	4p14
ENSG00000121895	4p14
ENSG00000109790	4p14
ENSG00000249207	4p14
ENSG00000249685	4p14
ENSG00000157796	4p14
ENSG00000035928	4p14
ENSG00000206675	4p14
ENSG00000222592	4p14
ENSG00000134962	4p14
ENSG00000264621	4p14
ENSG00000238797	4p14
ENSG00000163682	4p14
ENSG00000121897	4p14
ENSG00000224097	4p14
ENSG00000109814	4p14
ENSG00000249348	4p14
ENSG00000163683	4p14
ENSG00000252796	4p14
ENSG00000255458	4p14
ENSG00000078140	4p14
ENSG00000252975	4p14
ENSG00000249019	4p14
ENSG00000243260	4p14
ENSG00000180610	4p14
ENSG00000121892	4p14
ENSG00000271278	4p14
ENSG00000252970	4p14
ENSG00000250568	4p14
ENSG00000231707	4p14
ENSG00000249064	4p14
ENSG00000205794	4p14
ENSG00000078177	4p14
ENSG00000200455	4p14
ENSG00000201863	4p14
ENSG00000248977	4p14
ENSG00000260296	4p14
ENSG00000168421	4p14
ENSG00000250338	4p14
ENSG00000249241	4p14
ENSG00000174343	4p14
ENSG00000239010	4p14
ENSG00000163694	4p14
ENSG00000250893	4p14
ENSG00000242197	4p14
ENSG00000263642	4p14
ENSG00000179299	4p14
ENSG00000248780	4p14
ENSG00000163697	4p14,4p13
ENSG00000250906	4p14
ENSG00000207195	4p14
ENSG00000201736	4p14
ENSG00000199790	4p14
ENSG00000207198	4p14
ENSG00000251173	4p13
ENSG00000154277	4p13
ENSG00000207481	4p13
ENSG00000064042	4p13
ENSG00000239627	4p13
ENSG00000249216	4p13
ENSG00000249081	4p13
ENSG00000109132	4p13
ENSG00000250467	4p13
ENSG00000249122	4p13
ENSG00000200338	4p13
ENSG00000249745	4p13
ENSG00000245870	4p13
ENSG00000249771	4p13
ENSG00000249887	4p13
ENSG00000109133	4p13
ENSG00000182308	4p13
ENSG00000272862	4p13
ENSG00000014824	4p13
ENSG00000249212	4p13
ENSG00000188848	4p13
ENSG00000250781	4p13
ENSG00000178343	4p13
ENSG00000124406	4p13
ENSG00000240167	4p13
ENSG00000248283	4p13
ENSG00000260519	4p13
ENSG00000251517	4p13
ENSG00000252595	4p13
ENSG00000215203	4p13
ENSG00000248939	4p13
ENSG00000250657	4p13
ENSG00000277096	4p13
ENSG00000213851	4p13
ENSG00000248143	4p13
ENSG00000251501	4p13
ENSG00000239464	4p13
ENSG00000239679	4p13
ENSG00000124399	4p13
ENSG00000250863	4p13
ENSG00000251350	4p13
ENSG00000183783	4p13
ENSG00000251159	4p13
